Job Title,Department,Team,Employment Type,Location,Workplace Type,Published Date,Salary Min,Salary Max,Job URL,Salary Midpoint
"Lead, Technical Accounting (Compute Infrastructure)",Finance,Finance,FullTime,San Francisco,Hybrid,2026-08-31 21:08:46.868000+00:00,216000.0,240000.0,https://jobs.ashbyhq.com/openai/7c936cfb-99c4-4e18-a033-75baa07cbb81,228000.0
"Software Engineer, Native Learning Experiences",Applied AI,Applied AI,FullTime,San Francisco,Hybrid,2026-09-03 19:51:26.815000+00:00,266000.0,385000.0,https://jobs.ashbyhq.com/openai/1098311d-3a07-40ad-8107-6245a492a0b3,325500.0
"Software Engineer, Safety Engineering",Safety Systems,Safety Systems,FullTime,San Francisco,Hybrid,2026-08-31 19:44:52.442000+00:00,207000.0,385000.0,https://jobs.ashbyhq.com/openai/9371f837-70ef-4387-a4b7-70f252b04aa5,296000.0
"Head of Deal Strategy, EMEA",Go To Market,Strategy & Operations,FullTime,"London, UK",Hybrid,2026-09-01 20:33:55.043000+00:00,,,https://jobs.ashbyhq.com/openai/35f81bda-a500-4d0c-96ff-1ba3fa24714f,
"Manager, Applied AI Architects",Go To Market,Technical Success,FullTime,"Tokyo, Japan",Hybrid,2026-09-03 12:49:25.248000+00:00,,,https://jobs.ashbyhq.com/openai/69398837-5ceb-44d8-b95a-e53c2acf5230,
Infrastructure Sourcing Operations Lead,Scaling,Compute,FullTime,San Francisco,Hybrid,2026-09-01 21:07:58.081000+00:00,226000.0,285000.0,https://jobs.ashbyhq.com/openai/00f7eaa5-315d-44bd-9c11-047ee53f2b0d,255500.0
"Applied AI Architect, Education",Go To Market,Technical Success,FullTime,"London, UK",Hybrid,2026-09-02 07:51:54.044000+00:00,,,https://jobs.ashbyhq.com/openai/98bffd0e-05cf-4748-93f1-b115c84e37b4,
"Applied AI Engineer, Codex",Go To Market,Technical Success,FullTime,São Paulo,Hybrid,2026-09-02 21:03:19.532000+00:00,,,https://jobs.ashbyhq.com/openai/c8d3feee-2b6a-4ef7-b8c0-90bbd1381c1f,
"Technical Program Manager, Foundations Data and Operations",Research,Foundations,FullTime,San Francisco,Hybrid,2026-09-01 21:15:55.189000+00:00,207000.0,285000.0,https://jobs.ashbyhq.com/openai/c0f0136e-f4e7-43ca-b3d5-4d7aee5eed7f,246000.0
"PCB Layout Engineer, Robotics",Research,Robotics,FullTime,San Francisco,Hybrid,2026-09-01 23:27:57.095000+00:00,318000.0,485000.0,https://jobs.ashbyhq.com/openai/7bee6731-7619-4fb4-a2f4-7f0003a0fd9e,401500.0
"Partner Marketing Manager, Ads",Marketing,Marketing,FullTime,San Francisco,Hybrid,2026-09-02 03:45:49.117000+00:00,227000.0,252000.0,https://jobs.ashbyhq.com/openai/66fa2750-ca23-4a3e-8970-dfe7bac97d01,239500.0
"Researcher, Alignment Interpretability",Research,Alignment,FullTime,San Francisco,Not Specified,2026-09-01 22:01:38.925000+00:00,295000.0,500000.0,https://jobs.ashbyhq.com/openai/d4983a0f-1004-4f27-94b3-e1a38c168c1a,397500.0
Enablement Lead - Knowledge Work,Go To Market,Technical Success,FullTime,"Dublin, Ireland",Hybrid,2026-09-02 19:39:28.421000+00:00,,,https://jobs.ashbyhq.com/openai/78a49da9-b768-427e-ad01-3e61d80cfea8,
"Product Engineer, Cyber",Applied AI,Codex - Engineering,FullTime,San Francisco,Hybrid,2026-09-02 22:01:40.432000+00:00,255000.0,445000.0,https://jobs.ashbyhq.com/openai/c442eab0-b8b4-40f6-b0f2-0fc91aea294a,350000.0
"Manager, Technical & Operational Accounting",Finance,Finance,FullTime,San Francisco,Hybrid,2026-09-02 21:28:46.341000+00:00,162000.0,180000.0,https://jobs.ashbyhq.com/openai/9d4df58d-3afe-4076-a4f2-9f4301020392,171000.0
Senior Employee Relations Partner,People,Employee Relations,FullTime,San Francisco,Hybrid,2026-09-03 18:43:48.443000+00:00,234000.0,260000.0,https://jobs.ashbyhq.com/openai/212ea50e-b315-4aef-ba03-5552e66b3129,247000.0
"Technical Program Manager, Model Deployment & Capacity",Technical Program Management,Technical Program Management,FullTime,San Francisco,Not Specified,2026-09-02 22:16:49.919000+00:00,257000.0,445000.0,https://jobs.ashbyhq.com/openai/58c28108-5bc6-449d-8461-9274f5abd7e6,351000.0
"Support Program Manager, Support Delivery",User Operations,Support Delivery,FullTime,San Francisco,Not Specified,2026-09-02 22:49:27.751000+00:00,216000.0,240000.0,https://jobs.ashbyhq.com/openai/862ffe2a-8261-4c46-8ed4-5178567ac7e0,228000.0
"Technical Program Manager, Developer Experience",Technical Program Management,Technical Program Management,FullTime,San Francisco,Not Specified,2026-09-02 22:51:34.006000+00:00,257000.0,445000.0,https://jobs.ashbyhq.com/openai/ad958934-fd89-4033-8b13-1a4871d8073c,351000.0
"EMEA Vendor Lead, Ad Sales",Go To Market,Ads Solutions,FullTime,"Dublin, Ireland",Hybrid,2026-09-03 20:18:27.440000+00:00,,,https://jobs.ashbyhq.com/openai/2e209adc-a378-4fcb-8077-d14bb115aea4,
"Researcher, Agent Safety, Training and Evaluations",Safety Systems,Safety Systems,FullTime,San Francisco,Not Specified,2026-09-03 16:33:13.278000+00:00,380000.0,500000.0,https://jobs.ashbyhq.com/openai/e1cc86e5-b56c-49c0-a4a6-8cf766c27281,440000.0
"Software Engineer, Host Assurance",Security,Security,FullTime,San Francisco,Hybrid,2026-09-05 14:19:37.047000+00:00,266000.0,445000.0,https://jobs.ashbyhq.com/openai/0b9e565a-ae5f-40fc-8350-b59f71f76df1,355500.0
"Researcher, Agent Safety, Oversight and System Mitigations",Safety Systems,Safety Systems,FullTime,San Francisco,Not Specified,2026-09-03 16:34:21.597000+00:00,380000.0,500000.0,https://jobs.ashbyhq.com/openai/7d49af15-623e-476a-9d35-831c5c9c9bf5,440000.0
"Full Stack Software Engineer, Product Explorations",Applied AI,Applied AI Engineering,FullTime,San Francisco,Hybrid,2026-09-03 20:29:00.146000+00:00,347000.0,385000.0,https://jobs.ashbyhq.com/openai/4d1ede8c-3d4c-4503-8408-81e4b68c5c91,366000.0
"Applied AI Engineer, Government ",OpenAI for Gov,OpenAI for Gov,FullTime,"Washington, DC",Hybrid,2026-09-08 16:59:01.596000+00:00,211000.0,302000.0,https://jobs.ashbyhq.com/openai/485cda77-5d8f-4aaa-bca5-916b011477e6,256500.0
"Software Engineer, HSM Infrastructure Security, Consumer Devices",Consumer Devices,Software,FullTime,San Francisco,Not Specified,2026-09-04 23:40:07.105000+00:00,347000.0,445000.0,https://jobs.ashbyhq.com/openai/a14780e7-0316-478c-8e6a-d7629c31c49d,396000.0
Energy Regulatory Lead,Scaling,Compute,FullTime,US - Remote,Hybrid,2026-09-04 22:24:09.361000+00:00,279000.0,385000.0,https://jobs.ashbyhq.com/openai/c5dd153c-8506-4d12-8e50-d09d525759fe,332000.0
"Technical Program Manager, Applied Infrastructure",Technical Program Management,Technical Program Management,FullTime,San Francisco,Not Specified,2025-05-02 02:28:39.912000+00:00,257000.0,445000.0,https://jobs.ashbyhq.com/openai/0a7f5df1-f5aa-4df6-98a8-5afbc660782b,351000.0
"Technical Program Manager, Manufacturing Operations",Scaling,Compute,FullTime,Singapore,Hybrid,2026-09-09 21:58:03.426000+00:00,,,https://jobs.ashbyhq.com/openai/0d8019ec-e034-49ad-8f6b-29abb459b98f,
Hardware Systems Planning Lead (1P),Scaling,Hardware,FullTime,San Francisco,OnSite,2026-09-04 21:06:57.801000+00:00,257000.0,344000.0,https://jobs.ashbyhq.com/openai/d97380fa-d935-43ec-ad4f-6a7f810b21f2,300500.0
"Technical Program Manager, Infrastructure Systems & Tooling",Scaling,Compute,FullTime,San Francisco,Hybrid,2026-09-04 19:12:38.859000+00:00,225000.0,285000.0,https://jobs.ashbyhq.com/openai/4a4a2604-b4b3-4944-a2a2-4ec4c5261d7d,255000.0
"Agent Standards Specialist, Global Affairs",Global Affairs,Global Affairs,FullTime,"Washington, DC",Hybrid,2026-09-04 17:49:13.391000+00:00,171000.0,280000.0,https://jobs.ashbyhq.com/openai/80f0deef-7c66-4545-91eb-f43a1481f997,225500.0
Strategy & Operations Lead - India,Business Operations,Business Operations,FullTime,India - Remote,Remote,2026-09-07 03:03:32.794000+00:00,,,https://jobs.ashbyhq.com/openai/ecd7b6d6-cf20-4e14-a90a-8501cd460557,
"Manager, AI Deployment Engineering (Southeast Asia)",Go To Market,Technical Success,FullTime,Singapore,Hybrid,2026-09-09 02:59:28.733000+00:00,,,https://jobs.ashbyhq.com/openai/41df4950-f6b1-4f97-8b29-cd0a11f19e25,
"Client Partner, Ads Solutions - Travel",Go To Market,Ads Solutions,FullTime,San Francisco,Hybrid,2026-09-04 17:32:09.897000+00:00,261000.0,335000.0,https://jobs.ashbyhq.com/openai/6742bd76-dcc7-4bbd-bdb3-00c315bc0254,298000.0
Operations Exploratory ,Consumer Devices,Manufacturing & Ops,FullTime,Singapore,Hybrid,2026-09-02 23:24:36.790000+00:00,,,https://jobs.ashbyhq.com/openai/9d26d55c-6989-4607-99be-1fa44cb94983,
Hardware Exploratory,Consumer Devices,Hardware Engineering,FullTime,Singapore,Hybrid,2026-09-02 23:24:09.446000+00:00,,,https://jobs.ashbyhq.com/openai/565c001b-c164-477a-88a9-ce81e5e5480d,
"Growth Marketing, Creative and Ad Operations",Applied AI,Applied AI,FullTime,San Francisco,Not Specified,2026-09-04 17:12:18.698000+00:00,189000.0,265000.0,https://jobs.ashbyhq.com/openai/1ae64ddb-505f-4ad2-a731-3a857e94edee,227000.0
"Senior Manager, EHS - Robotics",Workplace,Workplace,FullTime,San Francisco,Hybrid,2026-09-10 00:36:18.633000+00:00,203000.0,275000.0,https://jobs.ashbyhq.com/openai/099374c6-3cbb-4964-9a1d-31e6e5b5dcd2,239000.0
Site Selection Lead,Scaling,Datacenter Design,FullTime,San Francisco,Hybrid,2026-09-06 16:51:56.219000+00:00,223000.0,385000.0,https://jobs.ashbyhq.com/openai/98f65aa5-0f19-4942-9296-63382883dc55,304000.0
"Consumer Marketing Manager, Japan",Marketing,Marketing,FullTime,"Tokyo, Japan",Not Specified,2026-09-08 01:58:02.800000+00:00,,,https://jobs.ashbyhq.com/openai/19755930-3377-49c2-949c-192629eb4119,
"Partnerships Operations Lead, OAI for Government",OpenAI for Gov,OpenAI for Gov,FullTime,"Washington, DC",Hybrid,2026-09-09 22:16:30.259000+00:00,221000.0,266000.0,https://jobs.ashbyhq.com/openai/910b44fb-6af7-4d26-8e25-9ba814fe5fd5,243500.0
"Research Engineer, AI for Chip Design",Research,AI for Chip Design,FullTime,San Francisco,Hybrid,2026-09-11 23:38:19.412000+00:00,380000.0,500000.0,https://jobs.ashbyhq.com/openai/bd2b8228-bb0f-42e0-94bd-c853cdd56140,440000.0
Forward Deployed Engineer (FDE) - Seattle,Forward Deployed Engineering,Forward Deployed Engineering,FullTime,Seattle,Hybrid,2026-09-11 20:56:13.406000+00:00,185000.0,300000.0,https://jobs.ashbyhq.com/openai/7f4c5eef-37f9-4454-a1fb-ef1e66b075d9,242500.0
SMB Innovation Sales & Strategy Lead,Marketing,Marketing,FullTime,San Francisco,Hybrid,2026-09-14 18:03:18.612000+00:00,227000.0,252000.0,https://jobs.ashbyhq.com/openai/989d85db-2f7e-4833-8934-9e64b652675f,239500.0
"Account Director, Mid-Market",Go To Market,Sales,FullTime,India - Remote,Remote,2026-09-08 09:24:13.116000+00:00,,,https://jobs.ashbyhq.com/openai/fa312d19-bb9e-4569-b5ed-aed8aa45cd3b,
Economic Development Lead,Scaling,Compute,FullTime,US - Remote,Hybrid,2026-09-08 13:22:11.436000+00:00,225000.0,285000.0,https://jobs.ashbyhq.com/openai/ba803f51-53d8-44b8-8bb7-b79f21d6a4c8,255000.0
"Technical Program Manager, Storage & Data Infrastructure",Technical Program Management,Technical Program Management,FullTime,San Francisco,Not Specified,2026-09-08 16:09:44.302000+00:00,257000.0,445000.0,https://jobs.ashbyhq.com/openai/c0c70d7e-c450-4ca4-842a-dbc5e643c048,351000.0
"Engineering Manager, Client Platform Engineering",Security,Security,FullTime,San Francisco,Hybrid,2026-09-08 17:21:58.874000+00:00,401000.0,445000.0,https://jobs.ashbyhq.com/openai/5df9e349-f8e1-4cfd-ba20-ec9e4115d564,423000.0
"Engineering Manager, ChatGPT Search Infrastructure",Applied AI,Applied AI Engineering,FullTime,San Francisco,OnSite,2026-09-09 20:30:37.951000+00:00,401000.0,445000.0,https://jobs.ashbyhq.com/openai/9d6520c0-4c28-472f-ae1f-82b03ee9429d,423000.0
"Research Program Manager, Governance",Research,Research Program Management,FullTime,San Francisco,Hybrid,2026-09-09 23:09:59.345000+00:00,239000.0,328000.0,https://jobs.ashbyhq.com/openai/35e6355f-52fd-405e-b5b6-98b275666d39,283500.0
"Mechanical Design Engineer, Motor Design & Prototyping",Research,Robotics,FullTime,San Francisco,Hybrid,2026-09-10 16:17:28.894000+00:00,225000.0,318000.0,https://jobs.ashbyhq.com/openai/a8a421d1-c9bb-4e37-8418-4e4d6b2ba29d,271500.0
"Full-Stack Software Engineer, Emerging Products",Applied AI,Applied AI Engineering,FullTime,San Francisco,Not Specified,2026-09-10 21:55:04.531000+00:00,295000.0,445000.0,https://jobs.ashbyhq.com/openai/f7d155c9-06e8-44f0-b2eb-bfa88707f2c1,370000.0
Growth Martech Operations Lead,Applied AI,Applied AI,FullTime,San Francisco,Hybrid,2026-09-10 17:00:39.866000+00:00,239000.0,325000.0,https://jobs.ashbyhq.com/openai/9a8a0925-fc54-459f-b28f-12c14e9ef31e,282000.0
"Mechanical Engineer, Dynamometer and Actuator Testing Infrastructure",Research,Robotics,FullTime,San Francisco,Hybrid,2026-09-10 18:35:21.715000+00:00,225000.0,318000.0,https://jobs.ashbyhq.com/openai/2b87bb06-ba33-4cab-b950-0df12ca85dcf,271500.0
"Product Designer, Youth",Product Design,Product Design,FullTime,San Francisco,Hybrid,2026-09-10 03:58:53.061000+00:00,245000.0,310000.0,https://jobs.ashbyhq.com/openai/43ba8b53-4643-4544-bb21-f13efe99e0a0,277500.0
"Software Engineer, Applied Emerging Talent (2027)",Applied AI,Emerging Talent,FullTime,San Francisco,Hybrid,2026-09-14 22:37:58.189000+00:00,180000.0,180000.0,https://jobs.ashbyhq.com/openai/55150071-fce8-48f5-aea4-14ed78b83511,180000.0
Forward Deployed Engineer (FDE) - SF,Forward Deployed Engineering,Forward Deployed Engineering,FullTime,San Francisco,Hybrid,2026-09-11 20:56:10.864000+00:00,185000.0,300000.0,https://jobs.ashbyhq.com/openai/967f94aa-1706-4dba-ac89-bfbc2c38b688,242500.0
Forward Deployed Engineer - London (Spanish-speaking),Forward Deployed Engineering,Forward Deployed Engineering,FullTime,"London, UK",Not Specified,2026-09-08 21:16:39.864000+00:00,,,https://jobs.ashbyhq.com/openai/7ce64627-b273-48e1-b3bc-ef4be0444706,
"Software Engineer, AI for Chip Design",Research,AI for Chip Design,FullTime,San Francisco,Hybrid,2026-09-08 23:43:33.720000+00:00,266000.0,468000.0,https://jobs.ashbyhq.com/openai/56d541d3-02b5-44d8-b40b-4df72cdd0405,367000.0
Forward Deployed Engineer - Madrid (Spanish-speaking),Forward Deployed Engineering,Forward Deployed Engineering,FullTime,"Madrid, Spain",Hybrid,2026-09-08 21:18:19.165000+00:00,,,https://jobs.ashbyhq.com/openai/14c5d693-7e85-4c26-8ca7-0b6f68fe6ace,
"Greenfield Sales Manager, Startups",Go To Market,Sales,FullTime,San Francisco,Hybrid,2026-09-08 22:33:25.140000+00:00,378000.0,504000.0,https://jobs.ashbyhq.com/openai/ad0b2114-d2be-4c64-9226-d60de56271a4,441000.0
"Engineering Manager, Cooperative Systems ",User Operations,Support Automation,FullTime,San Francisco,Hybrid,2026-09-12 03:19:39.860000+00:00,401000.0,445000.0,https://jobs.ashbyhq.com/openai/241154df-ab1a-4dfa-8b18-66e087d1e636,423000.0
"Product Designer, Codex",Product Design,Product Design,FullTime,San Francisco,Hybrid,2026-09-10 17:00:50.925000+00:00,245000.0,310000.0,https://jobs.ashbyhq.com/openai/4342be72-0ec4-42b2-962a-6e7ca06b7070,277500.0
"Product Designer, Accessibility",Product Design,Product Design,FullTime,San Francisco,Hybrid,2026-09-10 16:56:35.669000+00:00,245000.0,310000.0,https://jobs.ashbyhq.com/openai/2ace6bbe-a7ac-4930-bcdc-14c618179b1f,277500.0
"Manager, Applied AI Engineering (Codex)",Go To Market,Technical Success,FullTime,"Munich, Germany",Hybrid,2026-09-11 14:36:19.087000+00:00,,,https://jobs.ashbyhq.com/openai/cc203d0d-96cd-4615-b5f1-3f25d6b08a95,
"Applied AI Engineer, Codex",Go To Market,Technical Success,FullTime,"London, UK",Hybrid,2026-09-11 07:44:32.667000+00:00,,,https://jobs.ashbyhq.com/openai/32425ea6-a64b-408d-ae54-38342b83c875,
"Capture Manager, OpenAI for Government ",OpenAI for Gov,OpenAI for Gov,FullTime,"Washington, DC",Hybrid,2026-09-14 23:50:54.030000+00:00,221000.0,295000.0,https://jobs.ashbyhq.com/openai/de76301c-7289-40a5-972a-ab144f189b4f,258000.0
"Software Engineer, Healthcare",Applied AI,Applied AI Engineering,FullTime,San Francisco,Hybrid,2026-09-15 04:42:58.212000+00:00,347000.0,385000.0,https://jobs.ashbyhq.com/openai/4923fd3e-acf2-4551-91ad-5a92ca81455b,366000.0
B2B Marketing Lead - LATAM,Marketing,Marketing,FullTime,São Paulo,Hybrid,2026-09-14 19:22:12.819000+00:00,,,https://jobs.ashbyhq.com/openai/f598c590-3e64-4d48-9720-a88f788ad893,
GTM Strategy & Operations,Go To Market,Strategy & Operations,FullTime,San Francisco,OnSite,2026-09-14 18:27:06.961000+00:00,239000.0,265000.0,https://jobs.ashbyhq.com/openai/cc613e44-9a09-49d2-b415-853cfcd62b32,252000.0
Art Director ,Marketing,Creative,FullTime,US - Remote,Remote,2026-09-11 13:54:11.297000+00:00,287000.0,318000.0,https://jobs.ashbyhq.com/openai/9d9f3b5a-aac0-4ca8-a52b-46a898c3c9ed,302500.0
Forward Deployed Engineer (FDE) - NYC,Forward Deployed Engineering,Forward Deployed Engineering,FullTime,New York City,Hybrid,2026-09-11 22:49:03.226000+00:00,185000.0,300000.0,https://jobs.ashbyhq.com/openai/9471b38b-f65c-4a01-9626-bd33fca90f1d,242500.0
"B2B Communications Manager, LATAM",Communications,Communications,FullTime,São Paulo,Hybrid,2026-09-12 00:20:20.838000+00:00,,,https://jobs.ashbyhq.com/openai/f4f7dc99-74ce-46e5-a42b-6f173b5e6234,
Sales Development Leader - Tokyo,Go To Market,Account Associates,FullTime,"Tokyo, Japan",Not Specified,2026-09-14 08:09:08.106000+00:00,,,https://jobs.ashbyhq.com/openai/824f12fe-dd33-4d3c-afe8-5ac75e82def4,
"Software Engineer, API Frontiers",Core Product & Platform,Core Product & Platform | API,FullTime,New York City,Hybrid,2026-09-11 01:36:02.480000+00:00,266000.0,445000.0,https://jobs.ashbyhq.com/openai/b6a86e39-8059-4ccf-8d33-1bf5bd92fa86,355500.0
"Technical Program Manager, AI Infrastructure Capacity Planning",Technical Program Management,Technical Program Management,FullTime,San Francisco,Not Specified,2026-09-11 01:50:05.178000+00:00,257000.0,335000.0,https://jobs.ashbyhq.com/openai/a525ada4-b02d-425e-b529-f74bd0b398a5,296000.0
Head of Analyst Relations,Marketing,Marketing,FullTime,San Francisco,Hybrid,2026-09-12 15:04:59.203000+00:00,297000.0,330000.0,https://jobs.ashbyhq.com/openai/abc4b2b4-c251-482e-8f71-f02dda1e3b65,313500.0
"Developer Experience Engineer, Cyber",Applied AI,Codex – Developer Experience,FullTime,San Francisco,Not Specified,2026-09-11 02:51:53.931000+00:00,198000.0,335000.0,https://jobs.ashbyhq.com/openai/708121e8-51ac-4a24-a2ff-bd9889ba5486,266500.0
"Researcher, Safety Training, National Security",Safety Systems,Safety Systems,FullTime,San Francisco,Not Specified,2026-09-12 03:21:15.873000+00:00,380000.0,500000.0,https://jobs.ashbyhq.com/openai/b60d3040-38e4-4abe-8af8-881286b10d50,440000.0
Integrated Marketing Manager - LATAM,Marketing,Marketing,FullTime,São Paulo,Hybrid,2026-09-14 19:18:48.423000+00:00,,,https://jobs.ashbyhq.com/openai/7a6d066c-f863-41ed-8f6c-f6dddd1be4aa,
Legal Program Manager (Regulatory Compliance),Legal,Legal,FullTime,San Francisco,Hybrid,2026-09-12 01:14:45.297000+00:00,162000.0,180000.0,https://jobs.ashbyhq.com/openai/7495a0fe-be5a-42b4-bded-77870a122776,171000.0
Influencer Program Lead - LATAM,Marketing,Marketing,FullTime,São Paulo,Hybrid,2026-09-14 19:24:39.245000+00:00,,,https://jobs.ashbyhq.com/openai/5ca9ca8a-c859-4857-a259-1caedfe06134,
Strategy & Operations Lead — Korea,Business Operations,Business Operations,FullTime,"Seoul, South Korea",Hybrid,2026-09-14 01:51:05.136000+00:00,,,https://jobs.ashbyhq.com/openai/345bda68-5b8d-43e4-9c05-ecac06f03912,
"Applied AI Engineer, Government, International",OpenAI for Gov,OpenAI for Gov,FullTime,"London, UK",Hybrid,2026-09-14 18:24:20.408000+00:00,,,https://jobs.ashbyhq.com/openai/6c01266f-6ddb-42d1-a529-84736ae8587a,
EMEA Strategy and Operations,Strategy & Operations,Strategy & Operations,FullTime,"London, UK",Hybrid,2026-09-15 11:25:38.610000+00:00,,,https://jobs.ashbyhq.com/openai/152e4908-bc1f-4970-833a-a6a9c46f6a81,
"AI Infrastructure Engineer, pAGI",Research,Research,FullTime,San Francisco,Hybrid,2026-09-14 18:47:19.139000+00:00,266000.0,500000.0,https://jobs.ashbyhq.com/openai/b2250643-bfd0-4ce6-abbf-cb7e8c8123ba,383000.0
"Customer Success Manager, Ads Solutions (San Francisco)",Go To Market,Ads Solutions,FullTime,San Francisco,Hybrid,2026-09-15 00:42:36.628000+00:00,162000.0,230000.0,https://jobs.ashbyhq.com/openai/95d078d9-fd33-494c-8ba0-22fbb8b193ad,196000.0
"Customer Success Manager, Ads Solutions (Seattle)",Go To Market,Ads Solutions,FullTime,Seattle,Hybrid,2026-09-15 00:42:52.085000+00:00,162000.0,230000.0,https://jobs.ashbyhq.com/openai/cc15b36b-023e-4748-928a-625dbf2c497b,196000.0
